AUSTRALIA - AUSTRALIAN DOLLAR/US$,EURO AREA - EURO/US$,NEW ZEALA - NEW ZELA DOLLAR/US$,UNITED KINGDOM - UNITED KINGDOM POU/US$,BRAZIL - REAL/US$,CANADA - CANADIAN DOLLAR/US$,CHINA - YUAN/US$,HONG KONG - HONG KONG DOLLAR/US$,IIA - IIAN RUPEE/US$,KOREA - WON/US$,MEXICO - MEXICAN PESO/US$,SOUTH AFRICA - RA/US$,SINGAPORE - SINGAPORE DOLLAR/US$,DENMARK - DANISH KRONE/US$,JAPAN - YEN/US$,MALAYSIA - RINGGIT/US$,NORWAY - NORWEGIAN KRONE/US$,SWEDEN - KRONA/US$,SRI LANKA - SRI LANKAN RUPEE/US$,SWITZERLA - FRANC/US$,TAIWAN - NEW TAIWAN DOLLAR/US$,THAILA - BAHT/US$
1.2873,0.8116,1.364,0.715,3.488,1.264,6.2725,7.8499,65.27,17.55,18.795,12.85,1.312,6.437,17.52,3.8785,7.7621,8.446,155.6,0.9631,29.32,31.16
1.2858,0.882,1.3585,0.6977,3.4282,1.258,6.2752,7.8496,65.46,171.59,18.25,12.575,1.3116,6.193,17.26,3.8865,7.784,8.4279,155.8,0.9596,29.35,31.19
1.2873,0.81,1.3626,0.6993,3.422,1.2548,6.284,7.8496,65.66,166.56,17.975,11.9775,1.318,6.322,17.9,3.8885,7.7765,8.4183,156.3,0.9666,29.36,31.19
1.2847,0.878,1.3646,0.729,3.3844,1.2636,6.2722,7.8499,65.62,164.51,18.355,11.935,1.31,6.158,17.26,3.888,7.7536,8.3922,156.3,0.967,29.31,31.19
1.292,0.816,1.3736,0.746,3.428,1.2638,6.2765,7.8486,65.79,165.68,18.3355,11.98,1.313,6.365,17.42,3.889,7.7874,8.47,156.5,0.9714,29.39,31.23
1.336,0.8142,1.3868,0.7126,3.4121,1.274,6.2945,7.8448,66.15,171,18.6145,12.875,1.3155,6.637,17.6,3.895,7.8223,8.4453,156.3,0.9744,29.48,31.32
1.3134,0.8186,1.3976,0.7167,3.4463,1.2845,6.3158,7.8432,66.42,177.72,18.895,12.315,1.3245,6.967,18.62,3.8965,7.8777,8.51,156.75,0.9776,29.58,31.54
1.3161,0.8179,1.461,0.7156,3.4685,1.2823,6.335,7.8468,66.36,174.8,18.795,12.3325,1.3229,6.91,19.3,3.93,7.8998,8.5138,156.85,0.984,29.57,31.45
1.3229,0.8212,1.4158,0.7173,3.59,1.2871,6.3236,7.8468,66.92,182.99,19.2,12.4625,1.329,6.1174,19.33,3.91,7.971,8.5597,157.6,0.9828,29.72,31.57
1.3228,0.8256,1.4152,0.718,3.4992,1.2867,6.334,7.8461,66.8,178.2,18.8695,12.44,1.3272,6.149,19.3,3.915,7.9941,8.664,157.5,0.988,29.68,31.62
1.3217,0.8259,1.4144,0.7254,3.4685,1.2862,6.3325,7.8483,66.68,167.59,18.6675,12.3675,1.3244,6.1527,19.12,3.917,7.9714,8.6769,157.6,0.9884,29.54,31.52
1.3257,0.8282,1.4198,0.7272,3.4854,1.2818,6.3325,7.8479,66.5,169.7,18.7715,12.4775,1.3249,6.1711,19.28,3.92,8.232,8.763,157.6,0.9911,29.6,31.57
1.3355,0.8333,1.4271,0.7347,3.57,1.2873,6.3325,7.8488,66.52,171.91,18.8325,12.62,1.3327,6.282,19.69,3.92,8.834,8.8386,157.55,0.9954,29.68,31.67
1.3332,0.8356,1.4278,0.7348,3.544,1.2848,6.361,7.8495,66.71,176.52,19.73,12.6625,1.3353,6.224,19.89,3.933,8.115,8.8974,157.45,0.9975,29.76,31.74
1.331,0.8354,1.4229,0.737,3.5496,1.2878,6.352,7.8495,66.68,178.33,19.1125,12.675,1.3329,6.2233,19.6,3.931,8.621,8.8417,157.65,0.9978,29.71,31.67
1.3273,0.8371,1.4251,0.7388,3.5213,1.2848,6.3589,7.8493,66.83,174.9,19.1965,12.52,1.3335,6.2361,19.16,3.939,8.575,8.833,157.43,1.5,29.7,31.72
1.3287,0.8384,1.4231,0.7371,3.5543,1.285,6.364,7.8496,67.13,179.72,19.448,12.5325,1.3351,6.2464,19.14,3.943,8.474,8.8184,157.43,1.23,29.82,31.84
1.3432,0.843,1.436,0.7396,3.585,1.2967,6.369,7.8494,67.12,178.35,19.611,12.6275,1.345,6.2775,19.16,3.948,8.1388,8.8136,157.45,1.16,29.8,31.95
1.3412,0.8437,1.4314,0.7371,3.5965,1.2852,6.3585,7.8498,67.25,178.22,19.5165,12.59,1.344,6.2838,19.68,3.948,8.832,8.744,157.85,1.42,29.92,32.7
1.337,0.846,1.4397,0.7415,3.5554,1.2787,6.344,7.8497,67.24,165.41,19.32,12.3375,1.3394,6.2615,19.53,3.948,8.26,8.6631,157.7,1.36,29.75,31.98
1.3256,0.8368,1.4347,0.7381,3.5879,1.2781,6.3333,7.8498,67.28,167.14,19.365,12.275,1.3354,6.2337,19.26,3.948,7.9948,8.5912,157.7,0.9996,29.77,31.88
1.3238,0.835,1.4418,0.7356,3.6212,1.2761,6.336,7.8494,67.55,168.83,19.585,12.265,1.3326,6.222,19.52,3.948,7.9914,8.63,157.95,0.9976,29.77,31.83
1.3374,0.8429,1.4541,0.741,3.6659,1.2868,6.376,7.8497,68.7,176.46,19.716,12.545,1.343,6.2773,11.25,3.954,8.953,8.6668,158,0.9998,29.89,32.12
1.3326,0.8483,1.453,0.7419,3.68,1.2828,6.376,7.8499,67.77,176.66,19.73,12.4375,1.3411,6.3186,11.22,3.965,8.946,8.6664,158,1.4,29.87,32.6
1.3319,0.8476,1.4541,0.744,3.773,1.2815,6.3645,7.8496,67.76,182.37,19.74,12.58,1.3423,6.3125,11.76,3.967,8.1234,8.7446,157.7,1.14,29.93,32.11
1.3314,0.8493,1.4468,0.7421,3.7438,1.2892,6.3768,7.8498,68.4,18.91,19.932,12.72,1.3429,6.3236,11.71,3.97,8.1132,8.754,157.65,0.997,29.95,32.18
1.3219,0.8498,1.443,0.7453,3.796,1.2835,6.3815,7.849,68.11,179.33,19.887,12.7,1.3426,6.3279,111.8,3.978,8.722,8.715,157.7,0.9978,29.98,32.17
1.3167,0.8487,1.447,0.7438,3.6367,1.2775,6.366,7.8495,68.4,173.3,19.714,12.525,1.3378,6.323,11.94,3.9655,8.358,8.678,157.8,0.9924,29.84,31.98
1.3273,0.8552,1.453,0.7496,3.6411,1.2882,6.3875,7.8496,68.38,178.88,19.773,12.535,1.3451,6.374,11.5,3.98,8.185,8.7691,157.75,0.9952,29.98,32.15
1.3215,0.8526,1.4455,0.7472,3.642,1.297,6.3757,7.8477,68.32,182.77,19.7175,12.4375,1.3399,6.359,19.3,3.979,8.859,8.7539,157.9,0.9916,29.97,32.1
1.3231,0.8572,1.4447,0.757,3.6586,1.2972,6.393,7.8456,67.78,176.35,19.544,12.4575,1.349,6.3844,19.35,3.979,8.1478,8.7432,157.9,0.9912,29.94,31.9
1.338,0.8657,1.4461,0.7543,3.7283,1.327,6.4162,7.8455,67.78,182.59,19.736,12.6275,1.3468,6.4428,18.62,3.98,8.297,8.9564,157.85,0.9924,3.9,32.1
1.323,0.8573,1.4298,0.7521,3.7389,1.2842,6.4175,7.8476,67.46,177.62,19.7,12.515,1.3387,6.3818,19.4,3.987,8.173,8.825,158,0.989,29.97,32.2
1.321,0.8569,1.4278,0.7525,3.7262,1.297,6.496,7.8439,67.4,18.75,2.5,12.6825,1.3389,6.3778,18.73,3.978,8.1849,8.8233,158.15,0.9844,29.99,32.6
1.3217,0.8562,1.4312,0.7486,3.755,1.2948,6.418,7.8454,66.99,171.27,19.8585,12.64,1.3379,6.3732,19.49,3.977,8.1646,8.825,158.55,0.9867,29.82,32.2
1.375,0.855,1.4221,0.7511,3.7446,1.2922,6.45,7.8454,67.5,17.13,19.986,12.5675,1.3364,6.363,19.66,3.97,8.1147,8.753,158.45,0.9884,29.77,31.99
1.3148,0.8568,1.4255,0.7485,3.778,1.38,6.442,7.8468,67.12,171.86,2.372,12.7625,1.3358,6.3761,19.63,3.97,8.1344,8.7774,158.2,0.986,29.84,31.96
1.326,0.849,1.4192,0.7447,3.8178,1.297,6.385,7.8472,66.87,165.9,2.269,12.7,1.332,6.3211,11,3.972,8.772,8.7279,158.6,0.9844,29.7,31.89
1.316,0.8464,1.4219,0.7448,3.9294,1.2988,6.389,7.8462,67.2,171.11,2.492,12.945,1.3329,6.339,19.92,3.975,8.419,8.6793,158.8,0.9822,29.75,31.99
1.3156,0.8494,1.4213,0.7459,3.7429,1.2956,6.431,7.8456,67.56,175,2.495,13.95,1.3353,6.3269,19.45,3.987,8.574,8.716,159,0.986,29.87,32.5
1.313,0.8473,1.425,0.747,3.6839,1.298,6.4,7.8462,67.46,175.8,2.526,13.1169,1.3344,6.3118,19.94,3.986,8.283,8.6511,159.1,0.9848,29.82,32.4
1.3146,0.848,1.4221,0.7454,3.6745,1.2987,6.3992,7.8464,67.48,177.14,2.6127,13.245,1.3344,6.3183,11.22,3.988,8.13,8.659,159.4,0.9841,29.83,32.7
1.3151,0.8486,1.419,0.7475,3.7116,1.2963,6.3944,7.848,67.6,182.59,2.5919,13.2424,1.3348,6.3215,11.41,3.992,8.76,8.6179,159.6,0.9844,29.82,32.12
1.338,0.8595,1.4292,0.75,3.718,1.37,6.398,7.8486,67.62,184.6,2.67,13.375,1.346,6.442,11.44,3.9835,8.944,8.6839,159.5,0.9942,29.91,32.17
1.3414,0.869,1.443,0.7528,3.7511,1.3167,6.4379,7.8492,68.6,111.89,2.645,13.375,1.3496,6.4128,11.58,3.9835,8.1373,8.7822,159.5,0.9962,3.13,32.66
1.3479,0.8616,1.4428,0.7549,3.7537,1.3229,6.4379,7.8492,68.1,115.7,2.66,13.75,1.3522,6.422,11.44,3.996,8.1441,8.831,159.8,0.9952,3.18,32.71
1.3539,0.8638,1.4478,0.7592,3.736,1.3263,6.482,7.8491,68.3,111.64,2.58,13.75,1.3571,6.4379,11.2,4.2,8.1891,8.966,159.9,0.9951,3.16,32.76
1.3537,0.8627,1.4535,0.7568,3.7349,1.3291,6.4713,7.8464,68.6,117.42,2.361,13.6,1.3573,6.4294,11.14,4.4,8.1488,8.873,159.8,0.9956,3.18,32.83
1.3561,0.8621,1.455,0.7547,3.7992,1.3319,6.49,7.8452,67.94,111.1,2.391,13.645,1.3578,6.4236,11.5,4.14,8.1367,8.977,159.4,0.9921,3.33,32.88
1.347,0.8598,1.453,0.7543,3.778,1.3318,6.527,7.8459,67.88,1114.49,2.125,13.43,1.3592,6.481,19.98,4.1,8.118,8.8698,158.9,0.992,3.35,32.93
1.353,0.8551,1.455,0.7534,3.7776,1.3313,6.536,7.8471,68.9,1114.4,2.18,13.625,1.3631,6.3718,19.62,4.16,8.1182,8.8699,158.8,0.9874,3.39,32.94
1.351,0.8565,1.4567,0.7551,3.775,1.3293,6.5759,7.849,68.31,1118.8,19.8635,13.5325,1.3622,6.3814,19.92,4.21,8.189,8.8558,158.25,0.991,3.41,33
1.3563,0.863,1.472,0.7611,3.8537,1.33,6.5992,7.8481,68.63,1121.57,2.56,13.84,1.3647,6.4296,11.34,4.28,8.1544,8.9352,158.25,0.9962,3.51,33.3
1.3596,0.8634,1.4795,0.7637,3.8543,1.3253,6.6235,7.8481,68.81,1121.96,19.83,13.825,1.3673,6.4335,11.38,4.4,8.1895,9.91,158.2,0.9979,3.58,33.14
1.3515,0.8564,1.4765,0.7577,3.8561,1.314,6.6171,7.8463,68.46,1111.79,19.6495,13.7125,1.3626,6.383,11.71,4.38,8.1478,8.9511,158.2,0.9922,3.43,33.4
1.3657,0.8618,1.4921,0.7614,3.9135,1.3213,6.6632,7.8451,68.78,1119.31,2.169,13.8925,1.376,6.427,11.73,4.38,8.1896,8.9988,158.3,0.9946,3.56,33.17
1.3541,0.8581,1.4813,0.7591,3.8789,1.315,6.6368,7.8439,68.58,1114.41,19.566,13.6875,1.3657,6.3941,11.54,4.41,8.1355,8.8262,158.3,0.9922,3.52,33.15
1.3535,0.8549,1.4728,0.756,3.9242,1.3121,6.6341,7.8467,68.89,1118.2,19.2455,13.57,1.3646,6.376,11.59,4.41,8.51,8.767,158.9,0.9924,3.53,33.19
1.3475,0.8519,1.4643,0.754,3.96,1.39,6.6396,7.8479,68.8,1114.98,19.655,13.49,1.3585,6.3494,11.48,4.38,8.32,8.7275,159.1,0.991,3.46,33.15
1.3394,0.8515,1.4624,0.7575,3.8694,1.3111,6.6123,7.8485,68.66,1111.38,19.165,13.38,1.3566,6.3467,11.78,4.25,8.155,8.7241,159.25,0.992,3.36,33.9
1.3398,0.8527,1.4628,0.7538,3.826,1.312,6.6296,7.848,68.76,1113.81,19.165,13.3375,1.3555,6.3551,111.24,4.2,8.322,8.7474,159.2,0.9926,3.38,33.14
1.3514,0.8531,1.4736,0.7552,3.8624,1.3127,6.6764,7.8487,68.7,1122.1,18.9955,13.4925,1.365,6.3589,111.52,4.37,8.59,8.7769,159.3,0.9932,3.56,33.29
1.3481,0.8553,1.4743,0.7554,3.8478,1.3158,6.663,7.8484,68.52,1121.38,18.7855,13.23,1.3617,6.3759,112.41,4.395,8.925,8.8454,159.3,1.9,3.46,33.18
1.3495,0.8571,1.4793,0.7567,3.8659,1.3168,6.69,7.8486,68.44,113.3,18.8845,13.2825,1.3666,6.3886,112.38,4.5,8.1298,8.94,159.45,1.28,3.58,33.33
1.3484,0.854,1.4769,0.7555,3.8534,1.3131,6.6866,7.8484,68.6,1127.81,18.8425,13.22,1.3619,6.3652,112.29,4.4,8.121,8.825,159.7,0.9974,3.54,33.26
1.3528,0.8573,1.4728,0.7598,3.8626,1.3198,6.718,7.8486,68.42,1125.63,18.8715,13.235,1.3637,6.3862,112.79,4.445,8.134,8.825,159.8,0.9992,3.53,33.31
1.3528,0.8587,1.4728,0.7663,3.8412,1.323,6.7161,7.8493,68.62,113.76,18.886,13.2575,1.3655,6.42,112.82,4.57,8.1738,8.8646,159.8,0.9994,3.61,33.3
1.3639,0.8618,1.4885,0.77,3.888,1.3271,6.771,7.8493,69.1,1136.38,19.555,13.53,1.3728,6.4221,112.98,4.62,8.2566,8.9426,159.85,1.16,3.69,33.44
1.3495,0.8541,1.472,0.7625,3.781,1.3155,6.7659,7.8491,68.74,1128.16,19.975,13.43,1.3632,6.3636,111.74,4.6,8.1888,8.8671,159.85,0.9944,3.59,33.36
1.3545,0.8546,1.4736,0.7631,3.7965,1.315,6.7927,7.8477,68.84,1134.45,19.75,13.515,1.3653,6.3664,111.36,4.61,8.181,8.8522,159.4,0.9927,3.64,33.43
1.3484,0.8559,1.474,0.7613,3.7381,1.3165,6.7912,7.8466,68.94,1127.39,18.849,13.3225,1.3641,6.3762,111.27,4.63,8.1752,8.828,159.35,0.9944,3.63,33.36
1.3492,0.8564,1.4693,0.765,3.775,1.314,6.7658,7.8457,68.72,1122.59,18.799,13.175,1.362,6.387,111.2,4.53,8.168,8.835,159.5,0.9942,3.51,33.26
1.3543,0.8581,1.4725,0.7623,3.7285,1.38,6.7865,7.848,68.66,1121.72,18.6375,13.245,1.3632,6.388,111.2,4.58,8.1693,8.852,159.5,0.9938,3.58,33.41
1.3495,0.8576,1.478,0.7623,3.7134,1.357,6.897,7.8478,68.6,1115.77,18.5595,13.1775,1.361,6.3891,11.94,4.6,8.187,8.8373,159.5,0.994,3.56,33.36
1.3499,0.8534,1.4643,0.761,3.7228,1.313,6.812,7.848,68.6,1116.98,18.5375,13.1425,1.365,6.3567,11.98,4.55,8.1337,8.7522,159.55,0.9885,3.57,33.28
1.3444,0.8543,1.468,0.7619,3.745,1.317,6.838,7.8484,68.54,1112.75,18.598,13.95,1.364,6.3647,111.88,4.63,8.1466,8.7856,159.55,0.9895,3.54,33.17
1.351,0.8572,1.4717,0.7622,3.753,1.36,6.8154,7.8486,68.37,1118.15,18.6255,13.2225,1.3619,6.3869,111.72,4.64,8.174,8.833,159.4,0.9923,3.63,33.13
1.3552,0.8612,1.482,0.7672,3.7555,1.34,6.838,7.8492,68.63,1126.91,18.627,13.3875,1.3666,6.417,111.48,4.74,8.2235,8.8729,159.6,0.9943,3.71,33.27
1.353,0.8623,1.4799,0.768,3.7133,1.2975,6.839,7.8486,68.54,1122.68,18.5725,13.285,1.3646,6.427,111.12,4.8,8.2361,8.99,159.7,0.9926,3.57,33.24
1.3526,0.8648,1.4846,0.7724,3.728,1.2997,6.85,7.8482,68.82,1125.9,18.5215,13.3925,1.3676,6.444,111.43,4.77,8.236,8.928,159.65,0.9963,3.63,33.34
1.3463,0.8623,1.4835,0.7718,3.7128,1.317,6.828,7.8492,68.62,1118,18.4585,13.35,1.3636,6.4258,111.19,4.74,8.1943,8.916,159.65,0.9944,3.56,33.21
1.3477,0.8622,1.4832,0.7764,3.7442,1.361,6.8344,7.8489,68.65,1119.1,18.478,13.45,1.3638,6.4268,11.96,4.74,8.2315,8.961,159.75,0.9943,3.6,33.21
1.3524,0.8646,1.597,0.777,3.8164,1.346,6.8199,7.8495,68.74,1119,18.685,13.6625,1.3648,6.4457,11.9,4.74,8.2848,8.9786,159.85,0.996,3.64,33.17
1.372,0.8773,1.5147,0.7831,3.8539,1.3126,6.8458,7.8495,68.88,113.19,18.938,14.65,1.3721,6.5379,11.66,4.83,8.3682,9.1367,159.85,0.9954,3.77,33.3
1.3755,0.8775,1.5188,0.7839,3.9123,1.3138,6.888,7.8495,7.2,1133.19,19.2655,14.3675,1.3768,6.5392,11.65,4.9,8.3835,9.1325,159.9,0.9934,3.83,33.37
1.3812,0.881,1.5181,0.7851,3.8852,1.317,6.889,7.8499,69.95,1128.9,19.4,14.2525,1.3764,6.5682,11.92,4.95,8.3991,9.138,16.5,0.993,3.83,33.29
1.3826,0.8825,1.5249,0.7883,3.9135,1.3155,6.933,7.8496,69.92,1135.3,19.2195,14.61,1.384,6.5793,11.62,4.12,8.4749,9.2228,16.5,0.9942,3.85,33.34
1.3744,0.8781,1.5158,0.786,3.8985,1.3144,6.8792,7.8494,7.19,1125.35,19.85,14.575,1.3743,6.548,11.89,4.13,8.4592,9.1874,16.4,0.9962,3.76,33.15
1.3732,0.8764,1.5133,0.7852,3.9385,1.38,6.874,7.849,7.9,1123.2,19.65,14.7775,1.3726,6.5368,11.54,4.15,8.4691,9.1726,16.35,0.9948,3.76,33.21
1.3684,0.8743,1.518,0.7834,3.9473,1.385,6.8546,7.8494,69.84,1121.3,19.345,14.6125,1.3711,6.5197,11.38,4.99,8.476,9.1778,16.4,0.9943,3.76,32.96
1.362,0.867,1.4981,0.7776,3.9948,1.348,6.8444,7.8492,69.85,1117.41,18.868,14.3425,1.3675,6.467,11.48,4.96,8.4242,9.1198,16.5,0.9876,3.7,32.66
1.362,0.8624,1.4928,0.7746,4.751,1.314,6.84,7.8496,69.85,1117,18.816,14.1825,1.3666,6.4322,11.54,4.96,8.3493,9.668,16.5,0.9836,3.66,32.66
1.3767,0.8645,1.533,0.7794,4.898,1.357,6.8748,7.8498,7.9,1123.37,18.863,14.315,1.3723,6.4487,111.14,4.13,8.369,9.128,16.6,0.9848,3.81,32.82
1.3639,0.862,1.4943,0.7777,4.944,1.322,6.83,7.8496,69.96,1113.3,18.818,14.2825,1.3651,6.4165,111.22,4.17,8.3299,9.1138,16.9,0.9824,3.66,32.62
1.3613,0.8565,1.4939,0.7757,4.77,1.2966,6.8145,7.8499,7.16,117.69,18.6615,14.135,1.3627,6.3875,111.9,4.98,8.3195,9.953,161.5,0.982,3.68,32.53
1.362,0.8532,1.4883,0.776,4.1248,1.2925,6.818,7.8494,7.9,115.14,18.9225,14.12,1.3621,6.3624,111.4,4.95,8.3326,9.1154,161.2,0.9752,3.64,32.54
1.3714,0.8548,1.4923,0.7689,4.122,1.2941,6.819,7.8486,7.53,119.2,19.415,14.3425,1.3658,6.3738,111.8,4.15,8.3436,9.1518,161.3,0.9732,3.71,32.72
1.377,0.8587,1.56,0.7694,4.216,1.2991,6.8415,7.8487,7.74,1113.13,19.1575,14.7675,1.3684,6.417,111.17,4.18,8.3546,9.1388,161.35,0.979,3.73,32.77
1.394,0.8624,1.5119,0.7714,4.128,1.372,6.83,7.8486,71,1116.5,19.2135,14.7,1.3722,6.429,11.98,4.18,8.3872,9.1566,161.4,0.9698,3.7,32.79
1.3939,0.8646,1.5272,0.7792,4.156,1.3182,6.8427,7.8491,71.58,1117.5,19.355,15.35,1.3761,6.4453,111.44,4.137,8.412,9.1118,161.8,0.9753,3.79,32.81
1.391,0.866,1.5195,0.775,4.1589,1.3191,6.827,7.8492,71.75,1121,19.427,15.4725,1.3763,6.4164,111.47,4.146,8.496,9.72,162.1,0.9716,3.79,32.82
1.3893,0.863,1.5161,0.7732,4.1462,1.3212,6.8322,7.8495,71.94,1122.4,19.361,15.3,1.3752,6.4147,11.87,4.143,8.494,9.697,161.4,0.9682,3.78,32.78
1.415,0.8642,1.527,0.7732,4.594,1.317,6.8419,7.8494,71.78,1123.5,19.211,15.1425,1.3781,6.4437,111.18,4.1435,8.4381,9.813,161.95,0.9684,3.77,32.8
1.449,0.8618,1.5298,0.7677,4.194,1.3159,6.8545,7.8496,72.45,1127.9,19.294,15.2,1.3785,6.4274,111.9,4.1435,8.377,9.357,162.3,0.974,3.84,32.8
1.471,0.8627,1.5356,0.7683,4.1564,1.3131,6.874,7.8494,72.69,1126.17,19.21,15.125,1.3774,6.4279,111.54,4.1435,8.3778,9.354,162.2,0.9737,3.81,32.8
1.3965,0.861,1.5258,0.7675,4.1363,1.35,6.8574,7.8485,72.15,1121.62,19.75,14.97,1.3733,6.4159,111.29,4.142,8.3454,9.653,162.4,0.974,3.74,32.7
1.394,0.8568,1.5237,0.7631,4.1752,1.35,6.847,7.8485,72.2,112.9,18.88,14.815,1.3713,6.416,111.92,4.143,8.2557,8.988,162.75,0.968,3.79,32.62
1.3931,0.8579,1.5237,0.7643,4.1852,1.329,6.8673,7.8465,71.87,1119,18.8695,14.9175,1.3723,6.4,112.9,4.137,8.235,9.299,163.6,0.9665,3.77,32.64
1.3916,0.8557,1.5186,0.767,4.1718,1.317,6.854,7.8432,72.51,1124.71,18.8455,14.91,1.3711,6.3843,111.97,4.137,8.173,8.9141,164.8,0.962,3.77,32.55
1.385,0.8552,1.5175,0.76,4.1277,1.2977,6.8591,7.8432,72.98,1122.18,18.7372,14.8275,1.373,6.3798,112.3,4.141,8.1463,8.8993,165.7,0.962,3.79,32.55
1.3749,0.8558,1.516,0.7598,4.116,1.2939,6.8466,7.8451,72.35,112.61,18.7545,14.6225,1.3691,6.3837,112.21,4.1415,8.153,8.868,167,0.967,3.75,32.38
1.3744,0.8515,1.4984,0.7555,4.834,1.2918,6.8455,7.8426,72.1,1119.58,18.8665,14.3725,1.367,6.3516,112.58,4.135,8.1666,8.7931,168.6,0.9624,3.76,32.37
1.374,0.8519,1.4972,0.7653,4.536,1.2912,6.8559,7.88,72.18,1114.3,18.8375,14.3,1.365,6.3537,112.62,4.128,8.156,8.7938,168.6,0.9593,3.65,32.44
1.3768,0.8494,1.533,0.7617,4.733,1.2934,6.8559,7.8114,72.66,1119.28,18.856,14.2425,1.3645,6.336,112.62,4.127,8.134,8.7953,168.6,0.962,3.69,32.39
1.3791,0.8496,1.535,0.7598,4.1186,1.2944,6.8632,7.895,72.68,1118.12,18.982,14.375,1.3656,6.3372,112.88,4.135,8.1263,8.7939,168.55,0.9646,3.66,32.4
1.3774,0.855,1.522,0.7586,4.425,1.2963,6.8763,7.892,72.59,1114.64,18.8955,14.16,1.3648,6.3438,112.92,4.139,8.149,8.882,168.8,0.9681,3.65,32.45
1.3854,0.8569,1.597,0.7631,3.9968,1.336,6.888,7.8134,72.55,1113.41,18.829,14.45,1.3664,6.3899,113.38,4.138,8.137,8.822,169.1,0.9776,3.52,32.39
1.3816,0.864,1.572,0.7661,3.9995,1.2922,6.868,7.8259,72.54,119.76,18.75,14.155,1.3667,6.4155,113.48,4.137,8.1327,8.878,169,0.9758,3.46,32.3
1.3845,0.8645,1.5122,0.7673,4.59,1.2799,6.868,7.826,72.92,1112.53,18.6625,14.2,1.3716,6.4461,113.96,4.138,8.1595,8.9488,168.9,0.984,3.54,32.28
1.3891,0.8651,1.5138,0.772,3.9223,1.2815,6.868,7.8336,72.91,1112.43,18.738,14.33,1.3729,6.4498,113.66,4.14,8.1637,8.9855,169.2,0.9844,3.55,32.34
1.41,0.8677,1.5288,0.7696,3.886,1.2826,6.868,7.8361,73.34,1121.42,18.834,14.45,1.3773,6.4695,114.19,4.137,8.27,9.29,169.7,0.9894,3.72,32.43
1.4128,0.869,1.5411,0.7684,3.9229,1.293,6.868,7.835,73.62,113.78,19.174,14.7875,1.386,6.4798,113.79,4.145,8.2436,9.479,169.85,0.9925,3.84,32.67
1.4188,0.8694,1.553,0.7633,3.888,1.2948,6.868,7.8349,73.76,1131.25,19.14,14.845,1.3832,6.4858,113.56,4.144,8.2755,9.857,17.2,0.9922,3.91,32.83
1.41,0.879,1.548,0.7611,3.732,1.2959,6.9217,7.8336,74.33,1132.87,19.85,14.6625,1.3834,6.497,113.13,4.155,8.2795,9.115,17.9,0.9928,3.97,33.1
1.485,0.8665,1.5439,0.7572,3.7594,1.2985,6.9224,7.8373,74.25,1138.9,19.745,14.62,1.3813,6.4632,112.71,4.1515,8.235,9.955,171,0.998,3.99,32.93
1.461,0.8647,1.5344,0.758,3.7591,1.337,6.888,7.8365,74.4,1134.16,19.25,14.63,1.3784,6.451,112.26,4.158,8.2262,9.146,171.1,0.992,31,32.68
1.453,0.8651,1.5359,0.762,3.7825,1.323,6.9182,7.8357,73.6,113.82,18.9235,14.585,1.378,6.454,112.2,4.153,8.1769,8.9654,169.5,0.9916,3.89,32.76
1.42,0.8625,1.5263,0.7594,3.7214,1.2966,6.9131,7.836,73.76,1129.3,18.895,14.3625,1.3752,6.4347,111.82,4.154,8.1481,8.945,17.1,0.9868,3.85,32.62
1.46,0.8626,1.5168,0.757,3.7177,1.2935,6.912,7.8362,73.46,1123.88,18.774,14.175,1.3733,6.4356,112.16,4.1515,8.1288,8.886,17.6,0.9894,3.82,32.47
1.425,0.8666,1.525,0.7612,3.6813,1.2985,6.9263,7.8388,73.52,1126.2,18.81,14.14,1.3748,6.4639,112.21,4.149,8.193,8.949,17.8,0.9926,3.83,32.45
1.449,0.87,1.5249,0.7656,3.75,1.359,6.9367,7.8383,73.52,1138.6,19.159,14.3875,1.3797,6.496,112.11,4.155,8.2469,9.182,171.1,0.994,3.98,32.58
1.421,0.8686,1.5163,0.7666,3.7121,1.311,6.9291,7.845,73.37,1131.13,19.2285,14.425,1.3768,6.4799,112.52,4.156,8.2169,8.9864,171.6,0.9968,3.88,32.58
1.4112,0.8721,1.5267,0.778,3.685,1.314,6.9446,7.8393,73.56,1132.7,19.3675,14.2825,1.384,6.563,112.78,4.159,8.2558,8.9967,172.4,0.9963,3.92,32.79
1.4136,0.8711,1.526,0.773,3.74,1.311,6.9373,7.8396,73.54,1137.53,19.475,14.3675,1.3786,6.4981,112.12,4.1615,8.2978,9.35,172.4,0.9943,3.97,32.88
1.414,0.878,1.5326,0.7753,3.7188,1.2994,6.942,7.8413,73.18,1136.66,19.4575,14.49,1.384,6.553,112.58,4.1655,8.3312,9.959,172.4,0.9982,3.99,32.93
1.4116,0.8792,1.533,0.7796,3.6887,1.366,6.9477,7.846,73.21,1134.9,19.413,14.5275,1.382,6.5593,112.54,4.168,8.3336,9.189,172.5,1.9,3.93,32.92
1.418,0.8781,1.5337,0.7797,3.6695,1.31,6.9425,7.8393,73.46,1141.74,19.439,14.5625,1.383,6.5514,111.65,4.173,8.3423,9.1256,172.6,0.998,31,33.7
1.4136,0.878,1.5312,0.788,3.667,1.3129,6.965,7.8433,73.42,1139.81,19.761,14.5225,1.3826,6.5511,112.49,4.178,8.3711,9.1278,173.7,1.6,3.96,33.22
